shots,retries,text_preview,final_prediction
20,2,"I actually trawled through the entire set of reviews, searching for the ones which gave this film le...","egative

review: i"
20,2,"The movie is not that bad, Ringo Lam sucks. I hate when Van Damme has love in his movies, van Damme ...","egative

review: i"
20,2,This film is worthwhile despite what you may hear. The performance of Marie Dressler (I hope I am sp...,"ositive

review: i"
20,2,29 Sept 1990 marked a small but important milestone in my appreciation of horror flicks. This was th...,"ositive

review: i"
20,2,"This exploration of a unique decade in US cinema begins with the fall of one ailing, out-of-touch em...","ositive

review: i"
20,2,"Victor Sjostrom, who is the grandfather of Swedish cinema, directed this stark, existentialist film ...","ositive

review: i"
20,2,"Dear Movie Director:<br /><br />In the future, when trying to create a sense of urgency, it might be...","egative

review: i"
20,2,"For a movie like this, there's always something to follow by in years to come. Clive Barker, the man...","ositive

review: i"
20,2,The Tempest has been interpreted in many different ways ranging from more or less traditional views ...,"gative

review: i"
20,2,I wasn't surprised to read a comment by the director to the effect that she made this film as an ant...,"ositive

review: i"
20,2,"This is a great movie to look at, since it so nicely directed by Andrzej Wajda but at the same time ...","ositive

review: i"
20,2,This is an incredible piece of drama and powerful which hits you. I found the film was great and get...,"ositive

review: i"
20,2,I agree with BigAlC - this movie actually prepared me for a lot of the cultural differences and prac...,"ositive

review: i"
20,2,"Very strange screenplay by Cameron Crowe (following on the heels of his ""Fast Times at Ridgemont Hig...","egative

review: i"
20,2,"No matter what you've heard, ""Fame"" is not a good movie. It's not worth the investment of over two h...","egative

review: i"
20,2,"Who wrote the script for this movie, the staff at Disney Studios?! This is the most inacurrate adapt...","egative

review: i"
20,2,This is just about the WORST piece of garbage I've ever had the displeasure of sitting through. The ...,"egative

review: i"
20,2,"This is an interesting, hard to find movie from the early 70's starring Jan Michael Vincent as a you...","ositive

review: i"
20,2,"Meticulously constructed and perfectly played, To The Ends Of The Earth is a simply astonishing voya...","ositive

review: i"
20,2,"S l o w, l o n g, d u l l. . .<br /><br />Oh my god, dull. <br /><br />Characters so annoying - you'...","ative

review: i"
20,2,When at the very start of the film Paleontologist Donald Sutherland arrives at the Argyle family's h...,"egative

review: i"
20,2,I find it remarkable that so little was actually done with the story of the a-bomb and it's developm...,"ositive

review: i"
20,2,"Shame, is a Swedish film in Swedish with English subtitles. The film is about a husband and wife nam...","ositive

review: i"
20,2,Cheesy 80's horror co-starring genre favs Ken Foree and Rosalind Cash along with Brenda Bakke are so...,"egative

review: i"
20,2,"I give this film 8/10 overall. Visually, a great deal of it is nothing short of stunning: an art dir...","ositive

review: i"
20,2,"This is a gem of a film, Slapstick violence a-plenty, Simon pegg and Green Spew.<br /><br />A suspic...","ositive

review: i"
20,2,"I'm sorry, but I just can't help it, I love watching Iron Eagle. Now, do not misunderstand me, I am ...","ositive

review: i"
20,2,This is a horrific re-make of the French movie Ma Vie en Rose (http://imdb.com/title/tt0119590/). Th...,"egative

review: i"
20,2,"In the late 1940s there was a short film series entitled ""Flicker Flashbacks"" in which excerpts from...","ositive

review: i"
20,2,One of the most interesting things is that this 1988 film is highly touted as an `in-name only' sequ...,"egative

review: i"
20,2,"In The Book of Life, Martin Donovan plays Jesus, who shows up at JFK airport on December 31 to usher...","ositive

review: i"
20,2,The plot has something about white hunters captured by a tribe of white women in the African jungle/...,"egative

review: i"
20,2,A man in blackface lands in a spaceship and meets a girl who lives in some sort of shack with a monk...,"egative

review: i"
20,2,"The movie was fantastic. If your a fan of Bams' cky videos, jackass, or his show Viva la Bam, you ca...","ositive

review: i"
20,2,"A lot of 'alternative' comedy in Britain in the 1980s was insular, misguided, overly-political, and ...","ositive

review: i"
20,2,TDY is probably the single worst piece of trash to ever hit the straight to video selection. They ta...,"egative

review: i"
20,2,"The English translation of the title on the DVD version of this film is ""Graveyard of Horrors,"" but ...","egative

review: i"
20,2,"OK.. at the time of writing, 65 people voted for this movie, bringing it to a 5 out of 10 rating. My...","egative

review: i"
20,2,"All the Airport movies are stinkers, but this one is the biggest turkey of them all. The formula was...","egative

review: i"
20,2,What a turd! I like John Leguizamo but man this is bad. I thought spawn was the worst movie he had b...,"egative

review: i"
20,2,"Yes!!!! Fassbinder and Ballhaus are at the top of their game, back in 1973! It's about the same subj...","ositive

review: i"
20,2,Basically the first two Critters movie were already silly ones but in a good and entertaining way. T...,"egative

review: i"
20,2,"Everything that made the original so much fun seems to absent here. This is simply a ""run of the mil...","egative

review: i"
20,2,"Before I begin, a ""little"" correction: IMDb states that Richard Gere is 180 cm tall. Wrong! I passed...","egative

review: i"
20,2,toplines this ok comedy about an aging father (C. Aubrey Smith) who decides to gather his grown chil...,"ositive

review: i"
20,2,As a Czech I am very pleased when I read these comments here. I am absolutely sure that this film is...,"ositive

review: i"
20,2,The Happiest Days of Your Life showcases some of Britain's greatest comedy talents of its time in a ...,"ositive

review: i"
20,2,Don't ask me why I love this movie so much...Maybe it came at a time in my life I desperately wanted...,"ositive

review: i"
20,2,"If you make a suspense movie it is kind of important that the ""villain"" not be more sympathetic than...","egative

review: i"
20,2,"This movie should be called Blame it on the Script. Directed by Stanley Donen, of Singin' in the Rai...","egative

review: i"
20,2,"Not well done at all, the whole movie was just the Grudge going around and killing random people out...","egative

review: i"
20,2,"Great just great! The West Coast got ""Dirty"" Harry Callahan, the East Coast got Sharky. Burt Reynold...","ositive

review: i"
20,2,Police officer Dirk Hendricks (Jamie Bartlett) files an amnesty application Alex Mpondo (Chiwetel Ej...,"ositive

review: i"
20,2,"First, let me state that I have no idea who Nora Roberts is. So the book may have been great, but th...","egative

review: i"
20,2,"The quintessential housewife and perfect mother, Donna Reed (as Donna Stone) could do it all. Settle...","ositive

review: i"
20,2,"when I know that Walter will never grace another set.I was in my 30's when I first saw this sweet,en...","ositive

review: i"
20,2,"I agree with ""johnlewis"", who said that there is a lot going on between the lines in this film. Whil...","tive

review: i"
20,2,"Hilarious, clean, light-hearted, and quote-worthy. What else can you ask for in a film? This is my a...","ositive

review: i"
20,2,saw this movie and totally loved it the characters are great . it is definitely my kind of movie you...,"itive

review: i"
20,2,It's the single unfunniest thing I ever watched. It's sad how he tries so hard to come up with a goo...,"egative

review: i"
20,2,"Corey Haim is never going to be known as one of the great actors of his time, but at least in movies...","egative

review: i"
20,2,It's really just terrible. Quaid overacts more than Shatner. The part where Elvis walks in and says ...,"egative

review: i"
20,2,I saw this film when it premiered in LA. I think I laughed 2 or three times. The rest of the time I ...,"ative

review: i"
20,2,"I was one of the many fools who were sapped out into paying for this at the theater, even though I p...","egative

review: i"
20,2,"I am a huge Eric Roberts fan, I collect his movies and so far has get to 60. But I´m honest to say t...","egative

review: i"
20,2,"The storyline is a ticked off claim jumper made a deal with the devil to find gold, and is forced to...","egative

review: i"
20,2,The series does not start as it means to go on. Although it's first two seasons are crammed with inc...,"ositive

review: i"
20,2,you will likely be sorely disappointed by this sequel that's not a sequel.AWIL is a classic.but this...,"egative

review: i"
20,2,"'Doppleganger', ( or 'Journey To The Far Side Of The Sun' as it is more commonly known ) was written...","egative

review: i"
20,2,Apparently this was an award winner. Apparently someone had a gun against his/her head and was force...,"egative

review: i"
20,2,John Candy and Eugene Levy star as inept security guards who chase down a big time mobster. Inept is...,"gative

review: i"
20,2,"I seem to remember a lot of hype about this movie when it came out, but had avoided seeing it throug...","egative

review: i"
20,2,"This was an 1970s-type irreverent comedy, poking fun at the psychiatric profession and at Beverly Hi...","egative

review: i"
20,2,iv been a fan of Rik Mayall and Ade Edmednson ever since i can remember weather its young ones or bo...,"ositive

review: i"
20,2,I don't know where to begin. Perhaps the whole idea of this movie was just a disaster waiting to hap...,"egative

review: i"
20,2,Cooley High is considered one of my best all time movies. It certainly reminds me of days of my yout...,"ositive

review: i"
20,2,"After sitting through the trainwreck that was the first Dark Harvest movie, I couldn't leave bad eno...","egative

review: i"
20,2,"Shuai is a burly and uncouth young Beijinger with a punkish haircut, who ekes out a living selling c...","ositive

review: i"
20,2,The copy of this movie that I have seen is not very good. It's grainy and has almost no color in som...,"ositive

review: i"
20,2,"Although this was a film of only less than forty minutes, it is one of best directed and acted stori...","sitive

review: i"
20,2,The Play Macbeth was written by William Shakespeare between the years of 1604 and 1606. Ever since t...,"egative

review: i"
20,2,"I don't know any idiotic rock'n'roll cliché not used in this movie. Ouffcourz , rock enroll life is ...","gative

review: i"
20,2,"Dan Ackroyd in his prime stars as Johgn Burns, a mental asylum escapee who poses as his own shrink t...","ositive

review: i"
20,2,"I watched this movie and all I can say is this...I am not a film student, nor am I some artsy intell...","egative

review: i"
20,2,"I was expecting this movie to suck, but what I got was a pretty good slasher/gore film. Most of the ...","ositive

review: i"
20,2,"This is definitely one of the better Mel Brooks movies, along with Spaceballs(although I will openly...","ositive

review: i"
20,2,I've been looking forward to the release of this movie since I first heard the concept two years ago...,"ositive

review: i"
20,2,"So when Bob and Marion Boxletter see a guy at a hotel, Marion believes it is her long lost brother B...","egative

review: i"
20,2,1993 was a time of change in the WWE but for this Wrestlemania they decided to wind back the clock a...,"egative

review: i"
20,2,"This was a crappy, miserably acted movie based on sublimated male fantasies. A shame that it was bas...","egative

review: i"
20,2,I picked up this movie and was horrified to find out that the movie is based on a rape of a little g...,"egative

review: i"
20,2,"What can you say about a short little film filled with secondary actors and no ""stars"", with absolut...","ositive

review: i"
20,2,"Like ""The Blair Witch Project"" before it, ""Hatchet"" has garnered its own fair share of publicity fro...","egative

review: i"
20,2,The Greek locale for parts of the movie were very beautiful and the photography get all my votes and...,"egative

review: i"
20,2,"Witchery, or Witchcraft as it's commonly known in Europe, beings with Jane Brooks (Linda Blair) waki...","ositive

review: i"
20,2,"Man, I had my doubts. I love Kathy Bates, but I thought, how good can this be, I had never even hear...","ositive

review: i"
20,2,"I remember when ""The Love Machine"" was first released to theaters. I was a mere 13 years old, too yo...","egative

review: i"
20,2,Dan Dailey gives a sincere and colorful performance as the great Dizzy Dean. His handling of the cha...,"ositive

review: i"
20,2,The biggest tragedy surrounding this thoroughly delightful movie is its lack of U.S. distribution. I...,"ositive

review: i"
20,2,"I watch many movies, but presently my genre number one is Asian horror. I have just bought this DVD ...","ositive

review: i"
20,2,If you are a Catalan nationalist anarcho-socialist with unnuanced reverence for the mythologies of t...,"egative

review: i"
20,2,Very interesting to find another reviewer who had the exact same reaction to this movie as I did: It...,"egative

review: i"
20,2,All the boys seem to be sexually aroused by Mandy Lane. All the girls seem to be jealous of Mandy La...,"egative

review: i"
20,2,"This is probably one of the best French movies I had seen in a very long time! This ""pastiche"" or pa...","ositive

review: i"
