shots,retries,text_preview,final_prediction
10,2,"Let's see. This movie is many things to different people. To Finns, as shown by the comments, it can...","egative

review: i"
10,2,"Let me depart from many comments I've read here, and say that this film ranks as one of the five bes...","ositive

review: i"
10,2,I think that Mario Van Peebles movie Posse is a very important film. It is an excellent entry point ...,"ositive

review: i"
10,2,This movie was in one word. Terrible. First of all the people who invented that thingie that puts yo...,"egative

review: i"
10,2,"After seeing this routine by John Leguizamo, I finally realize why he is such a talent. I enjoy grea...","ositive

review: i"
10,2,The Play Macbeth was written by William Shakespeare between the years of 1604 and 1606. Ever since t...,"egative

review: i"
10,2,"I think that the costumes were excellent, and the hairdressers also performed well. It has the very ...","ositive

review: i"
10,2,"I just returned from viewing this academy award-nominated doc, and I was thoroughly touched and inte...","ositive

review: i"
10,2,"I have now suffered through Parts, The Clonus Horror.<br /><br />To have the word horror in the titl...","egative

review: i"
10,2,"As I don't have a TV, and had never heard of this mini-series, I didn't know what to expect from The...","egative

review: i"
10,2,"This movie reminded me a lot of a song by the Dead Kennedys called ""Straight A's."" However, unlike t...","egative

review: i"
10,2,"This show, Paranormal State, has an almost ""Blairwitch Project"" feel to it. As in, you're watching a...","egative

review: i"
10,2,"Kairo, or Pulse as it's known amongst English speaking audiences, is set in Tokyo & starts as Sunny ...","egative

review: i"
10,2,"This is a beautiful, yet simple movie about one man, driven to find an answer, an answer he doesn't ...","ositive

review: i"
10,2,"I saw this movie in its brief run in ""art house"" cinema in '69. I found it so funny that I literally...","ositive

review: i"
10,2,"If you value your life in any way, shape, or form, you will do yourself a courtesy and pass by this ...","egative

review: i"
10,2,"OK, well, no one in their right mind(s) would pick up a movie titled ""The Man with the Screaming Bra...","ositive

review: i"
10,2,A professional production with quality actors that simply never touched the heart or the funny bone ...,"egative

review: i"
10,2,let me get started with a terrible storyline and an awful control system. good animation but not too...,"egative

review: i"
10,2,I own this video as well as the concert version of the musical with Patti Lupone and George Hearn wi...,"ositive

review: i"
10,2,"This movie is dated in so many ways, it's sensational. You can either laugh at it or shake your fist...","egative

review: i"
10,2,"Now, this movie is the worst i have ever seen!! It is simply a disaster. I think it's really a sick ...","egative

review: i"
10,2,"I saw this film at the 2004 Toronto International Film Festival. Since I work in the wine business, ...","ositive

review: i"
10,2,You should never ever even consider to watch this movie! It is absolutely awful! This isn't an overs...,"egative

review: i"
10,2,"I saw this on TCM recently and, through the IMDb I found that there were seven ""Crime Doctor"" movies...","ositive

review: i"
10,2,The Aristorcats is a hilarious film that not many people have seen. Clearly not that many because it...,"ositive

review: i"
10,2,"Just what is the point of this film? It starts off as one film, then changes track, cheating us of a...","egative

review: i"
10,2,Week after week these women just sweep all the men of their feet. Get real. None of these women are ...,"ative

review: i"
10,2,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Ke...","egative

review: i"
10,2,"Since I am not a big Steven Seagal fan, I thought this was a pretty good movie. It is apparent that ...","ositive

review: i"
10,2,"First of all, the nature in the movie is beautiful, and there is a bit of Mongolian music. Well, the...","egative

review: i"
10,2,"See.. I really wanted to enjoy this movie. There were moments when my heart beat faster, when the ha...","gative

review: i"
10,2,Black and white satire of a Madison Avenue ad agency being taken over by blacks. They're headed by P...,"egative

review: i"
10,2,"What is it about the French? First, they (apparently) like Jerry Lewis a lot more than the US does. ...","egative

review: i"
10,2,"This is a piece of celluloid CRAP. You can tell when you are watching a ""wanna be"" mafia film....and...","egative

review: i"
10,2,"I had never seen a film by John Cassavetes up until two years ago, when I first saw THE KILLING OF A...","sitive

review: i"
10,2,"Cactus Flower is what I call a ""pizza movie"" -A personal favorite that never fails to satisfy. Perfe...","ositive

review: i"
10,2,"Young couple on the road, minding their own business and having casual sex in their car during broad...","egative

review: i"
10,2,With No Dead Heroes you get stupid lines like that as this woefully abysmal action flick needs to be...,"egative

review: i"
10,2,Enough talent and sincerity went into making this film that I wish it turned out better. Everyone is...,"egative

review: i"
10,2,I have watched this movie quite bemused. I am not sure whether it was attempting to be a horror gore...,"egative

review: i"
10,2,"You know I only watched 15 minutes of this film, so I can't really describe how great it is. I mean ...","egative

review: i"
10,2,"COMING on the heels of that 1970's ""Blackploitation"" Era, CONRACK (20th Century-Fox, 1974) offered a...","egative

review: i"
10,2,This is an astonishing film: a romantic thriller with a convoluted but perfectly constructed and dev...,"ositive

review: i"
10,2,This short film doesn't get there. Cliche' and not very funny attempt at dark humor. Humor isn't fun...,"egative

review: i"
10,2,Since Jason and his ilk took over horror films circa 1980 most every horror film has involved a grou...,"egative

review: i"
10,2,Thank you The FilmZone for showing this sleazy soft core sex flick at 1 a.m. I truly enjoyed it. To ...,"sitive

review: i"
10,2,"After searching for 6 months, I finally found this DVD. All I can say is it was damn well worth the ...","ositive

review: i"
10,2,Mr Baseball was a fun video rental with my Fiancé Susan Nauss. Susan said that she had been looking ...,"ositive

review: i"
10,2,"Zeke Rippy (Mic) is great, you totally believe his character. And it's scary as hell, I spent half t...","ositive

review: i"
10,2,After watching this for 15 minutes I knew how it would end. Its a cliché film with a stupid setup. I...,"egative

review: i"
10,2,Harrison Ford plays Sergeant Dutch Van Den Broeck of the District of Columbia Police Department. He ...,"egative

review: i"
10,2,Simply awful. I'm including a spoiler warning here only because of including a coupla jokes from the...,"egative

review: i"
10,2,"Cult starts 20 years ago on the 'Quinling Mountain Range, Southern China' as a guy called Owen Quinl...","egative

review: i"
10,2,"Okay, first the good thing : If you saw the trailer then you know about 100% of the ""scary/jumpy"" mo...","egative

review: i"
10,2,it's embarrassing I had like 3 minutes on my way to a job to stop at the video store and it was 2 fo...,"tive

review: i"
10,2,"Some may think Imaginary Heroes is a movie exactly like ""Igby Goes Down"" but it isn't. In Imaginary ...","ositive

review: i"
10,2,This lasted several years despite the late hour it was on.<br /><br />Like a lot of 80's crime drama...,"ative

review: i"
10,2,"This short, a formative cartoon featuring Pepe Le Pew, concerns a cat who thinks he'll solve all his...","ositive

review: i"
10,2,"Terrific, deeply moving crime thriller starring Andy Lau and Lau Ching Wan.<br /><br />From the dizz...","ositive

review: i"
10,2,"The only pure life, is one that ends with a signature in blood.<br /><br />So says Mishima anyway, a...","ositive

review: i"
10,2,MGM tried pairing up and coming young men with the Divine One to give them exposure and try them out...,"egative

review: i"
10,2,"To begin with, I have to admit I've never been a big fan of the Dutch movie-genre. Unfortunately wat...","egative

review: i"
10,2,"Want a great recipe for failure? Take a crappy, leftist political plot, add in some weak & completel...","egative

review: i"
10,2,One of the most boring movies I've ever seen. Three immature young people have sex and talk about ve...,"egative

review: i"
